id,budget,revenue,release_year,director
17100,0,0,1997,Chris Thomson
20737,3000000,23144499,1997,Charles Martin Smith
9611,0,29235353,1997,David Mirkin
106035,0,0,1997,Mick Garris
11676,25000000,0,1997,Steve Oedekerk
24662,32000000,3566637,1997,Mark Dindal
11210,0,0,1997,Rod Hardy
9823,30000000,51376861,1997,John R. Leonetti
39346,0,0,1997,Sean McNamara
8860,55000000,31987563,1997,Thomas Carter
18355,0,0,1997,Christian Duguay
12489,0,0,1997,Vondie Curtis-Hall
9092,0,0,1997,Michael Cohn
10351,5000000,15738769,1997,Robert Kurtzman
10371,35000000,31611225,1997,Bryan Spicer
9407,48000000,0,1997,Jon Avnet
6499,10000000,17979739,1997,Shuki Levy
9622,0,0,1997,Dennis Dugan
9449,29000000,0,1997,Peter Hewitt
54113,0,273644,1997,Richard Rich
9416,0,0,1997,Brett Ratner
9414,20000000,13801755,1997,Jon Amiel
34314,55000000,11466088,1997,Robert Butler
19601,0,0,1997,Sean Mathias
12238,0,0,1997,Mark Pavia
14585,0,0,1997,Neil LaBute
12145,0,9381260,1997,Fred Schepisi
8854,16000000,1686429,1997,Kenneth Johnson
17949,17000000,0,1997,R. Paul Miller
35796,7000000,0,1997,John Duigan
26689,0,0,1997,Louis Morneau
9403,28000000,41230799,1997,Betty Thomas
10668,0,0,1997,Peter O'Fallon
17589,0,0,1997,John Madden
22797,0,0,1997,Neil Jordan
12628,12000000,4000000,1997,Andy Wilson
17266,0,0,1997,Andrei Konchalovsky
9413,19000000,44332015,1997,Glenn Gordon Caron
50512,35000000,791830,1997,Bernard Rose
18519,0,0,1997,Sam Pillsbury
2058,0,34673095,1997,Griffin Dunne
17894,16000000,0,1997,Ken Kwapis
45153,0,0,1997,Kasi Lemmons
16992,0,0,1997,Jim Sheridan
26180,0,0,1997,Marco Brambilla
34309,25000000,11838218,1997,David Hogan
1811,0,27354,1997,Gregg Araki
29193,0,0,1997,David Mamet
18080,0,0,1997,Martha Coolidge
21252,9000000,0,1997,Gary Oldman
26103,0,0,1997,Tom Karnowski
45609,0,0,1997,Iain Softley
9956,0,0,1997,Johnny Depp
8197,35000000,25105255,1997,Clint Eastwood
12219,0,0,1997,William Friedkin
1610,0,0,1997,David Evans
17834,0,0,1997,Michael Ritchie
9054,53000000,0,1997,Christopher Cain
36807,0,0,1997,Randall Miller
9406,22000000,26570463,1997,Anthony Waller
11831,36000000,74000000,1997,Steven Spielberg
14330,15000000,0,1997,George Huang
31662,6000000,6330054,1997,Paul Schrader
25624,30000000,13130349,1997,John Singleton
330,73000000,229074524,1997,Steven Spielberg
10871,37000000,6482195,1997,Jeb Stuart
18423,0,7240837,1997,Robert Townsend
21253,0,310724,1997,Bruno Barreto
21915,0,20060051,1997,Jeff Pollack
14398,0,5790448,1997,Jim Kouf
38295,18000000,0,1997,Nick Cassavetes
43274,0,0,1997,D.J. MacHale
43629,0,0,1997,Christopher Nolan
36797,16000000,0,1997,Stuart Gillard
18415,1300000,0,1997,Harmony Korine
39385,4000000,29456000,1997,Thomas Gilou
42884,0,0,1997,Robert Iscove
38225,0,0,1997,William Dear
32332,0,0,1997,Robert Downey Sr.
15800,0,0,1997,Roger Nygard
14908,0,4529843,1997,Bryan Spicer
17832,0,0,1997,John Nicolella
82549,0,0,1997,Melanie Mayron
37244,0,0,1997,Andy Cadiff
12723,0,5926128,1997,Pat O'Connor
14817,0,0,1997,Brian Robbins
29461,0,0,1997,"George Tillman, Jr."
13852,786675,861789,1997,Rob Sitch
15321,0,0,1997,Kevin Allen
37652,0,0,1997,Alain Chabat
27318,0,0,1997,Michael Cooney
44706,0,0,1997,Didier Bourdon
37410,0,1334786,1997,Hal Hartley
40413,0,0,1997,Philippe Harel
109445,150000000,1274219009,2013,Chris Buck
49047,105000000,716392705,2013,Alfonso Cuarón
76338,170000000,479765000,2013,Alan Taylor
68721,200000000,1215439994,2013,Shane Black
75656,75000000,117698894,2013,Louis Leterrier
101299,130000000,847423452,2013,Francis Lawrence
106646,100000000,392000694,2013,Martin Scorsese
68726,180000000,407602906,2013,Guillermo del Toro
75612,120000000,286168572,2013,Joseph Kosinski
57158,250000000,958400000,2013,Peter Jackson
49521,225000000,662845518,2013,Zack Snyder
152601,23000000,47351251,2013,Spike Jonze
93456,76000000,970761885,2013,Pierre Coffin
54138,190000000,467365246,2013,J.J. Abrams
76203,20000000,187000000,2013,Steve McQueen
87421,38000000,98337295,2013,David Twohy
138843,13000000,318000141,2013,James Wan
64682,105000000,351040419,2013,Baz Luhrmann
249397,0,2227167,2013,Lars von Trier
68724,115000000,286140700,2013,Neill Blomkamp
47964,92000000,304654182,2013,John Moore
158015,3000000,89328627,2013,James DeMonaco
62211,200000000,743559607,2013,Dan Scanlon
72190,200000000,531865000,2013,Marc Forster
116745,90000000,188133322,2013,Ben Stiller
80274,110000000,125537191,2013,Gavin Hood
138832,37000000,269994119,2013,Rawson Marshall Thurber
136400,61000000,131940411,2013,Baltasar Kormákur
122906,0,87100449,2013,Richard Curtis
96721,38000000,90247624,2013,Ron Howard
72559,130000000,371876278,2013,Jon M. Chu
86829,11000000,32935319,2013,Joel Coen
117263,70000000,161025640,2013,Antoine Fuqua
76285,90000000,174578751,2013,Thor Freudenthal
146233,46000000,122126687,2013,Denis Villeneuve
107985,20000000,0,2013,Edgar Wright
168672,40000000,251171807,2013,David O. Russell
82654,35000000,116980662,2013,Jonathan Levine
138697,6000000,0,2013,Joseph Gordon-Levitt
60304,50000000,224803475,2013,Tommy Wirkola
64686,175000000,150962475,2013,Carl Rinsch
142061,3500000,0,2013,Jay Oliva
123553,60000000,90565421,2013,Harald Zwart
116711,100000000,268426634,2013,Chris Wedge
193756,40000000,149295601,2013,Peter Berg
258216,0,10285896,2013,Lars von Trier
152532,5000000,55198285,2013,Jean-Marc Vallée
49524,130000000,61648500,2013,Robert Schwentke
146216,84000000,0,2013,Dean Parisot
151960,50000000,219788712,2013,Klay Hall
122081,5000000,31724284,2013,Harmony Korine
174321,0,104810,2013,Craig Zisk
158011,13000000,68572378,2013,Brad Anderson
109428,17000000,97542952,2013,Fede Alvarez
137093,28000000,134402450,2013,Jon Turteltaub
112205,30000000,36894225,2013,Luc Besson
91586,5000000,0,2013,James Wan
203833,0,76586316,2013,Brian Percival
97367,15000000,35485608,2013,Derek Cianfrance
109418,80000000,246984278,2013,Dennis Dugan
109439,103000000,362000072,2013,Todd Phillips
49519,135000000,585178928,2013,Kirk De Micco
204082,22000000,43058898,2013,Gary Fleder
107846,50000000,122915111,2013,Mikael Håfström
133805,30000000,82394288,2013,Kimberly Peirce
109424,55000000,95000000,2013,Paul Greengrass
109091,25000000,71009334,2013,Ridley Scott
117251,150000000,205366737,2013,Roland Emmerich
198277,8000000,63464861,2013,John Carney
87567,35000000,21819348,2013,Justin Zackham
209189,12000000,1456675,2013,Daniel Schechter
169813,0,1600000,2013,Destin Cretton
81005,195000000,197687603,2013,Bryan Singer
146238,30000000,62616646,2013,Brad Furman
70074,55000000,9489829,2013,Walter Hill
212716,11000000,7847000,2013,Michael Dowse
146239,26000000,51164106,2013,Ken Scott
109414,32000000,126041322,2013,Seth Rogen
208134,15000000,151831537,2013,Jeff Tremaine
119283,35000000,46216641,2013,Taylor Hackford
82700,130000000,243843127,2013,M. Night Shyamalan
152603,7000000,0,2013,Jim Jarmusch
136795,43000000,158674180,2013,Paul Feig
140823,35000000,112544580,2013,John Lee Hancock
59859,28000000,29000000,2013,Jeff Wadlow
157547,5000000,44030246,2013,Mike Flanagan
57201,255000000,89289910,2013,Gore Verbinski
82682,60000000,105200903,2013,Ruben Fleischer
109431,35000000,173965010,2013,Seth Gordon
76640,30000000,0,2013,Kim Jee-woon
86825,12000000,12077441,2013,Chan-wook Park
157370,1030064,0,2013,John Krokidas
152747,9000000,6108720,2013,J.C. Chandor
76617,20000000,47241945,2013,John Luessenhop
157386,2500000,6854611,2013,James Ponsoldt
68727,20000000,24261569,2013,Danny Boyle
109443,50000000,173649015,2013,Adam McKay
238302,7500000,0,2013,Leon Joosen
68728,200000000,491868548,2013,Sam Raimi
77950,135000000,282570682,2013,David Soren
136418,20000000,8352885,2013,Steven Knight
134374,25000000,86175291,2013,Michael Bay
167032,0,0,2013,Don Mancini
146223,0,5750401,2013,John Crowley
72710,44000000,63327201,2013,Andrew Niccol
87516,30000000,4861022,2013,Spike Lee
130150,18000000,20275812,2013,Jason Reitman
132232,15000000,146497771,2013,Andy Muschietti
178809,16000000,0,2013,Jeff Renfroe
169881,32000000,57284237,2013,Philipp Stölzl
144340,13000000,18000000,2013,Paul Weitz
251783,0,0,2013,Zalman King
132363,25000000,115922175,2013,Lee Daniels
87818,6000000,32438988,2013,Steven Brill
107811,13000000,48065672,2013,Scott Moore
68179,40000000,74597643,2013,Callan Brunker
64807,40000000,44907260,2013,Peter Segal
205601,10900000,16505460,2013,Amma Asante
230222,0,0,2013,Reinhard Klooss
106747,12000000,15008161,2013,Robert Rodriguez
112949,28000000,97594140,2013,Lasse Hallström
174772,125687,0,2013,Sebastián Cordero
168676,0,0,2013,Don Michael Paul
209403,9500000,7800000,2013,Jason Bateman
96936,15000000,19145732,2013,Sofia Coppola
169209,11000000,3639345,2013,Dito Montiel
119675,23000000,15600000,2013,Steven Soderbergh
109451,78000000,248384621,2013,Cody Cameron
185567,16000000,0,2013,Jérôme Salle
160588,18000000,97505481,2013,Woody Allen
192145,28000000,1021398,2013,Paul Haggis
190847,0,0,2013,Ruairi Robinson
180948,0,0,2013,Mukunda Michael Dewil
150117,0,28234657,2013,Dan Mazer
139038,2500000,60141683,2013,Michael Tiddes
77987,4800000,10337387,2013,Nicolas Winding Refn
109421,30000000,63372757,2013,Steven Soderbergh
210047,0,16971,2013,Tze Chun
209244,0,0,2013,Matthew Weiner
152742,13500000,19255873,2013,Giuseppe Tornatore
124459,30000000,27437881,2013,Don Scardino
103731,10000000,21587700,2013,Jeff Nichols
227700,0,0,2013,Jorge Dorado
253279,7000000,0,2013,Karen Moncrieff
111190,16000000,318982,2013,Anne Fontaine
127560,18000000,22309223,2013,Jonathan Teplitzky
98357,56000000,19701164,2013,Allen Hughes
172533,0,343341,2013,Joe Swanberg
174675,0,0,2013,Caradog W. James
215881,0,0,2013,Catherine Hardwicke
77951,80000000,126546518,2013,Neil Nightingale
229407,0,0,2013,Yarrow Cheney
179826,27000000,0,2013,Stephen Sommers
123109,2900000,74918,2013,Ryûhei Kitamura
93828,8500000,9747,2013,Eran Creevy
109491,60000000,60052138,2013,Richard LaGravenese
199373,27220000,5496951,2013,Scott Walker
77931,105000000,347434178,2013,Raja Gosnell
152599,16000000,5867686,2013,James Gray
109410,40000000,95020213,2013,Brian Helgeland
77805,10000000,1585582,2013,Rob Epstein
174311,0,0,2013,Phil Morrison
147773,4600000,23198652,2013,Jim Rash
162903,28000000,8555008,2013,Bill Condon
227707,25000000,6399,2013,Jonathan Newman
190955,25500000,2415472,2013,Guillaume Canet
76170,120000000,415440673,2013,James Mangold
134411,35000000,42930462,2013,Ric Roman Waugh
175574,55000000,110000000,2013,Jimmy Hayward
129670,12000000,17654912,2013,Alexander Payne
149509,0,0,2013,Alexandre Aja
4258,20000000,78378744,2013,Malcolm D. Lee
214030,0,2681345,2013,John Turturro
209247,0,64065,2013,Jonathan Sobol
100542,15600000,0,2013,Yusry Abdul Halim
220289,0,102617,2013,James Ward Byrkit
76544,25000000,2054941,2013,Keanu Reeves
175528,8500000,22456509,2013,David E. Talbert
192134,0,523511,2013,Richard Shepard
133790,0,0,2013,Greg Mottola
77234,10000000,0,2013,Kasper Barfoed
152737,25000000,74188937,2013,John Wells
121986,0,4069826,2013,Noah Baumbach
216541,0,0,2013,Giorgio Serafini
210908,0,0,2013,Lucky McKee
209249,0,0,2013,Joel Hopkins
159117,0,21833,2013,Simon Barrett
214075,0,3346257,2013,Fred Schepisi
91745,0,1162635,2013,Carlo Carlei
313106,0,0,2013,Nick Hurran
85889,5000000,0,2013,Jon S. Baird
210024,0,0,2013,Terry McDonough
41602,0,11650,2013,Fredrik Bond
132344,3000000,11176469,2013,Richard Linklater
156700,0,0,2013,Jordan Vogt-Roberts
115283,0,175705,2013,Stu Zicherman
227348,5000000,86362372,2013,Christopher B. Landon
227094,0,0,2013,Manuel Carballo
166271,0,0,2013,Vincenzo Natali
166822,0,0,2013,Mike Mendez
108726,0,0,2013,Chandran Rutnam
199591,0,0,2013,Joseph Ruben
115782,12000000,35931410,2013,Joshua Michael Stern
145135,3500000,25174316,2013,Scott Stewart
157360,1000000,2963902,2013,Lake Bell
230896,0,0,2013,Eric Radomski
115348,35000000,13785015,2013,Robert Luketic
209504,0,0,2013,Henry Saine
182873,0,0,2013,James Nunn
77663,0,39881,2013,Mark Steven Johnson
50275,0,34664,2013,Simon Klose
160139,7700000,0,2013,Bille August
172226,0,0,2013,Charlie Stratton
184125,0,0,2013,Uwe Boll
80920,5000000,1189612,2013,Philippe Caland
207768,0,809,2013,Steven R. Monroe
172803,4000000,0,2013,Eric Heisserer
198210,0,0,2013,Olatunde Osunsanmi
157354,0,17385830,2013,Ryan Coogler
229408,0,0,2013,Eric Favela
152792,15000000,0,2013,Atom Egoyan
209361,0,10900434,2013,David Frankel
164457,22000000,15400000,2013,Scott Cooper
129139,1500000,3566225,2013,Maggie Carey
202575,34000000,0,2013,Ben Stassen
149910,0,0,2013,Robert Vince
201749,8200000,0,2013,Sandra Nettelbeck
229182,0,0,2013,John McNaughton
82992,160000000,788679850,2013,Justin Lin
172897,0,0,2013,Daisy von Scherler Mayer
215962,600000,0,2013,John Butler
174682,0,0,2013,Josh C. Waller
156708,0,0,2013,Jill Soloway
158884,100000,0,2013,Hannah Fidell
109417,20000000,16549477,2013,Benson Lee
172520,0,0,2013,Vincent Grashaw
157115,0,0,2013,Chad Crawford Kinkle
215830,0,0,2013,Gonzalo López-Gallego
70706,0,0,2013,Naomi Foner Gyllenhaal
145197,100000,444098,2013,Shane Carruth
102362,0,18074539,2013,Niels Arden Oplev
157058,0,0,2013,Craig Moss
78383,0,10000000,2013,Douglas Aarniokoski
174343,0,0,2013,Clark Gregg
110552,0,3302463,2013,Prachya Pinkaew
201676,0,0,2013,Jayson Thiessen
218329,0,0,2013,Damian Lee
192538,0,641,2013,Farren Blackburn
174341,0,6420,2013,Neil LaBute
183011,3500000,0,2013,Jay Oliva
188538,0,0,2013,Jeff Bleckner
172391,20000000,27187375,2013,Anthony Silverston
160768,10000000,30283,2013,Arnaud Desplechin
207021,0,0,2013,Vlad Yudin
159932,0,18642,2013,David M. Rosenthal
248688,2000000,0,2013,Emilio Aragón
174188,0,0,2013,Paul Middleditch
175541,17500000,7018189,2013,Kasi Lemmons
235093,0,0,2013,Nelson McCormick
156965,0,0,2013,Stacie Passon
252360,3500000,0,2013,Uwe Boll
206419,0,0,2013,Robert Kirbyson
174316,0,4187,2013,Kat Coiro
211387,0,0,2013,Louis D'Esposito
214091,0,0,2013,Richard Glatzer
220286,0,0,2013,Eugenio Mira
204435,6218100,0,2013,Rakesh Roshan
205321,1000000,0,2013,Anthony C. Ferrante
159128,0,81381,2013,Jim Mickle
176339,0,0,2013,Phillip Noyce
210041,0,0,2013,Spike Lee
111473,0,1234254,2013,Ralph Fiennes
159014,1000000,0,2013,Morgan Neville
224815,0,0,2013,Devin McGinn
151933,5200000,0,2013,Roel Reiné
211067,4000000,9221,2013,Ti West
171776,0,0,2013,Todd Burrows
209350,0,2225098,2013,Roger Michell
146381,22000000,0,2013,Manuel Sicilia
175291,0,0,2013,E.L. Katz
199420,5000000,0,2013,Wayne Kramer
152748,0,1031243,2013,David Lowery
158916,7000000,6147,2013,Logan Miller
168903,0,0,2013,Owen Hurley
229749,0,0,2013,"Michael Landon, Jr."
157375,0,0,2013,Liz W. Garcia
152745,0,0,2013,James Franco
114779,0,0,2013,Todd Berger
199753,0,0,2013,Spike Brandt
195269,4000000,0,2013,Roel Reiné
152795,0,455815,2013,Ari Folman
152259,10000000,1034589,2013,Todd Robinson
214093,0,0,2013,Arnaud Larrieu
159095,0,0,2013,Jeremy Lovering
161321,0,0,2013,Leone Marucci
209271,0,0,2013,Liza Johnson
239471,0,0,2013,Bruce Beresford
222461,0,0,2013,William Brent Bell
191820,0,11294,2013,Bernard Rose
152736,0,0,2013,James Franco
199534,8000000,9630444,2013,Greg McLean
253617,0,0,2013,Greg Richardson
217316,0,0,2013,Paul Crowder
229405,0,0,2013,Fabrice Joubert
156717,6500000,0,2013,Roel Reiné
193613,18000000,7972967,2013,Nimród Antal
153795,7000000,0,2013,James Cox
252529,0,0,2013,Isabel Coixet
170194,7000000,0,2013,John O. Hartman
166076,0,2915767,2013,James Tucker
59981,70000000,18662027,2013,Dan St. Pierre
225747,0,0,2013,Stephen Reynolds
60932,0,0,2013,Maggie Greenwald
209263,0,25288872,2013,Nicole Holofcener
175555,0,0,2013,Tyler Perry
172828,0,19613,2013,Jacob Vaughan
104329,0,0,2013,Omid Nooshin
185471,8000000,0,2013,Christopher Hatton
189204,0,0,2013,Sanaa Hamri
156711,4900000,2159041,2013,Jerusha Hess
181330,0,32230907,2013,Leslie Small
74461,0,0,2013,Joe Lynch
97006,0,0,2013,Tyler Perry
214210,0,0,2013,Robin Campillo
87499,6500000,2401510,2013,Zal Batmanglij
111479,0,40400,2013,Randall Miller
176068,0,0,2013,Dennis Iliadis
201066,0,0,2013,Denis Hennelly
146304,17000000,71625195,2013,Malcolm D. Lee
255692,0,0,2013,Sturla Gunnarsson
160118,1104000,0,2013,Calin Peter Netzer
150202,0,0,2013,Tom Elkins
207769,950000,0,2013,Blair Erickson
198287,0,0,2013,John Huddles
158907,0,15000,2013,Drake Doremus
196254,0,0,2013,William Lau
170039,2000000,0,2013,Adrian Moat
159092,2500000,0,2013,Ben Garant
57210,0,0,2013,Tim McCanlies
255718,0,0,2013,Terry Klassen
189680,0,0,2013,Ben Gregor
174326,0,0,2013,Rob Meyer
169219,0,0,2013,Renny Harlin
139997,0,0,2013,Kat Coiro
158914,0,0,2013,Michael Winterbottom
217896,0,0,2013,Uwe Boll
197033,0,0,2013,Gary Entin
87436,0,21660,2013,Angela Bettis
214083,0,383294,2013,Alex Gibney
187462,0,0,2013,Sean McNamara
157841,33000000,9494789,2013,Jean-Pierre Jeunet
205939,0,0,2013,Anne K. Black
191294,0,180590,2013,Lukas Moodysson
109729,250000,56825,2013,Paul Schrader
122369,0,0,2013,Lowell Dean
137563,0,125,2013,Mark Christopher Covino
121677,0,519535,2013,Mira Nair
157351,0,0,2013,Francesca Gregorini
168399,7500000,0,2013,Erik Skjoldbjærg
100544,12000000,0,2013,Brian A Miller
199578,0,0,2013,Mark Hartley
165739,83000000,0,2013,David A. Armstrong
140222,0,0,2013,Danny Mooney 
212769,15,122,2013,Duane Adler
206213,0,0,2013,Kevin King
214086,4000000,350006,2013,Arie Posin
195757,0,0,2013,"Michael Landon, Jr."
159638,0,9195,2013,Scott Rutherford
172847,0,0,2013,Kevin Goetz
183258,6000000,0,2013,George Isaac
218425,0,0,2013,Darren Paul Fisher
211449,0,0,2013,Bonner Bellew
185267,567000,0,2013,Paul Hough
143049,0,0,2013,Scott Coffey
180951,0,0,2013,Christopher Menaul
159008,0,0,2013,Jacob Kornbluth
166879,0,7965,2013,John Burgess
84191,0,8326,2013,Mark Webber
227425,0,0,2013,Richard Rich
136850,0,0,2013,Jamie Babbit
167305,0,0,2013,Michael Greenspan
204349,0,0,2013,Eric England
210910,0,0,2013,Joe Begos
220845,0,0,2013,Stephan Franck
158999,0,0,2013,Gabriela Cowperthwaite
167960,0,0,2013,Bryan Ortiz
157117,0,0,2013,Dave Grohl
187541,0,0,2013,Laura Dern
238589,5000000,0,2013,Peter Hyams
227359,10000000,0,2013,Keoni Waxman
209262,10000000,653651,2013,Peter Landesman
216539,0,0,2013,Griff Furst
207774,0,0,2013,Elliot Goldner
229768,0,0,2013,Zach Ingrasci
128081,0,0,2013,Jason Lapeyre
183662,0,0,2013,Malik Bader
182228,500000,0,2013,R.D. Braunstein
167575,0,0,2013,BJ McDonnell
72525,6000000,0,2013,Aram Rappaport
186971,0,0,2013,Arnaud des Pallières
227877,0,0,2013,Jordan Barker
205891,0,0,2013,Christopher Roosevelt
207780,0,0,2013,Cody Calahan
186988,0,0,2013,Valeria Golino
178682,0,0,2013,Victor Gonzalez
191720,0,0,2013,Frank Pavich
158908,0,0,2013,"George Tillman, Jr."
162215,0,0,2013,Kevin Macdonald
282848,0,0,2013,James Payne
205724,3500000,0,2013,Rob Meltzer
173210,0,0,2013,Alex Winter
146203,5000000,15179302,2013,Ed Gass-Donnelly
156268,0,228,2013,Vince Offer
159004,0,0,2013,Rick Rowley
228245,0,0,2013,Stuart Connelly
127373,6000000,1066471,2013,Scott McGehee
141733,0,0,2013,Peter Wellington
177888,0,0,2013,Jeffrey Hornaday
192136,35000000,27330000,2013,Justin Chadwick
158739,0,0,2013,Alexandre Moors
185574,0,0,2013,Louis C.K.
167733,0,0,2013,Matt Jespersen
219247,1000000,0,2013,John Gulager
231474,0,0,2013,Nisha Ganatra
205220,12000000,100129872,2013,Stephen Frears
161143,0,0,2013,David Soren
220494,0,0,2013,Mark Mori
172631,0,0,2013,Benjamin Epps
172386,0,0,2013,Brendan Maher
191566,0,0,2013,Sarah Siegel-Magness
217708,10,11,2013,Benedikt Erlingsson
180679,0,0,2013,Shawn Piller
139519,0,0,2013,Sebastián Silva
113148,725000,0,2013,David Gordon Green
254918,0,0,2013,Anthony Fabian
236028,0,0,2013,Wes Anderson
159138,0,0,2013,Lucy Walker
209799,0,0,2013,Errol Morris
118289,15000000,21766271,2013,Oliver Hirschbiegel
226979,0,0,2013,Chris Mason Johnson
154282,0,35022,2013,Lynn Shelton
171581,0,0,2013,Scott Wiper
215814,0,0,2013,Johan Earl
221510,0,0,2013,Kristin Hanggi
201847,4000000,0,2013,Egidio Coccimiglio
224076,0,0,2013,Garrett Batty
174671,0,0,2013,Marina de Van
238466,0,0,2013,Matthew Akers
167963,0,0,2013,Hernán Goldfrid
177699,0,0,2013,Declan Lowney
229839,0,0,2013,Steven R. Monroe
244610,0,0,2013,Zachary Donohue
232175,7500000,1359910,2013,Ron Krauss
177203,0,0,2013,James Hawes
228933,0,0,2013,Rick Rosenthal
177566,50000,0,2013,Mark Atkins
209406,0,0,2013,Jeremiah S. Chechik
202141,0,0,2013,Mark Levinson
214081,0,0,2013,Patrice Leconte
200481,0,0,2013,Saschka Unseld
179111,0,32846,2013,Ben Wheatley
240881,0,0,2013,Shana Betz
237710,0,0,2013,Nisha Ganatra
173153,0,0,2013,David Mamet
278334,0,0,2013,Evelyn Purcell
153738,0,0,2013,Richard Raaphorst
194101,0,0,2013,Clio Barnard
195276,0,0,2013,Jung Geun-sub
211065,0,0,2013,Zack Parker
231001,0,0,2013,Damien Leone
197624,1000000,0,2013,Thunder Levin
167179,1800000,0,2013,Wojciech Smarzowski
200462,135000,0,2013,Anthony C. Ferrante
121604,0,0,2013,Ray Burdis
239459,0,0,2013,Stuart Richardson
242458,0,0,2013,Pang Eun-Jin
240913,0,0,2013,Richard Gabai
180894,0,0,2013,Isaac Florentine
256742,0,0,2013,Giulio De Santi
170752,4000000,0,2013,Susan Seidelman
146227,18000000,10501938,2013,Courtney Solomon
210913,0,0,2013,Marvin Kren
222911,0,0,2013,Brett Simmons
216156,0,0,2013,Uberto Pasolini
245169,0,0,2013,Pat Kiely
190754,1052753,466088,2013,Erik Matti
214597,8000000,0,2013,Eduardo Rodríguez
173301,0,135039,2013,Ryan White
240629,0,0,2013,Benjamin Turner
246449,0,0,2013,Richard Boddington
158990,0,0,2013,Quentin Dupieux
164558,10000000,0,2013,Morgan Spurlock
191824,0,0,2013,Antoni Stutz
236324,0,0,2013,Mark Quod
212721,0,4793,2013,Bruce LaBruce
226437,996519,0,2013,Maciej Pieprzyca
248842,0,0,2013,Dominic Harari
186997,0,52164,2013,Rithy Panh
159622,0,0,2013,Cullen Hoback
241287,0,0,2013,Anthony Mandler
184846,0,0,2013,Joel Allen Schroeder
257874,89,0,2013,Ben Ketai
207273,0,0,2013,Eric England
157409,0,0,2013,Sebastián Silva
192210,3000000,0,2013,Márcio Garcia
192813,0,0,2013,Joseph J. Lawson
172767,3000000,0,2013,Daniel Lusko
197919,0,0,2013,Brett Donowho
209901,3000000,1675381,2013,Anthony Leonardi III
161782,0,0,2013,David DeCoteau
200204,0,0,2013,Wes Anderson
209204,0,0,2013,Kate Davis
216769,0,0,2013,Jonathan Judge
199556,5000000,0,2013,Brian Trenchard-Smith
191562,0,0,2013,Krishna D.K.
164331,7000000,0,2013,Tibor Takács
153509,1000000,0,2013,Marco Ristori
160564,0,0,2013,Agnès Jaoui
202807,0,0,2013,Danny Tull
169758,800000,0,2013,Adam Neutzsky-Wulff
209355,5112027,0,2013,Bertrand Tavernier
131689,800000,0,2013,Peter Winther
192345,0,0,2013,Herschel Faber
300302,0,0,2013,Joel Gallen
176570,0,0,2013,Matthew Arnold
241958,18,0,2013,Roger Christian
123107,0,0,2013,J.T. Petty
224003,0,0,2013,Kohl Glass
220677,0,0,2013,Glenn Miller
252990,0,0,2013,Brad Osborne
198677,0,0,2013,John Lyde
234567,0,0,2013,Lauren MacMullan
72359,15,0,2013,Tina Gordon Chism
159154,0,602042,2013,Alex Gibney
177271,0,0,2013,Jon Burton
159151,0,0,2013,Greg 'Freddy' Camalier
218460,0,0,2013,Sean Olson
169865,0,0,2013,Andrew Weiner
163431,0,0,2013,Lisa James Larsson
83869,0,0,2013,Max Mayer
214100,0,0,2013,Dexter Fletcher
214096,0,0,2013,Megan Griffiths
228676,0,0,2013,Richard Schenkman
165864,4500000,0,2013,Duane Journey
164443,8000000,0,2013,John Gray
186606,0,0,2013,Ryan Perez
197393,0,0,2013,Francis Whately
171795,0,0,2013,Rob Kuhns
137968,11000000,0,2013,Morgan O'Neill
159211,0,0,2013,Christian Bisceglia
194722,2500000,0,2013,Adam Rogers
226360,0,0,2013,Sara Sugarman
245597,0,0,2013,HyeonJong Lee
101724,0,0,2013,Patrick Rea
184155,7720000,0,2013,Nikolay Lebedev
178290,0,0,2013,Sini Anderson
159667,0,0,2013,Sara St. Onge
195796,0,0,2013,David Morley
156713,0,0,2013,Kyle Patrick Alvarez
238407,0,0,2013,Jonás Cuarón
229296,0,0,2013,Jon M. Chu
242575,4000000,0,2013,Jorge Ramírez Suárez
235662,0,0,2013,Bert Kish
273404,0,0,2013,Richie Mehta
203696,0,0,2013,Victor Cook
217787,3600000,0,2013,Roger Roth
180314,0,0,2013,Shane Salerno
173847,0,0,2013,Giorgia Farina
259761,0,0,2013,David F. Sandberg
173205,0,0,2013,Richard Robbins
212063,0,0,2013,Teller
199818,0,0,2013,Ivan Sen
180688,0,0,2013,Abe Levy
237305,0,342000,2013,Punit Malhotra
201132,1000000,0,2013,Anthony Powell
181095,1000000,0,2013,Daric Gates
97686,0,0,2013,Chris James Thompson
198062,0,0,2013,Brad Copeland
184992,0,0,2013,Maria Sole Tognazzi
217337,0,0,2013,Lionel Baier
244001,0,0,2013,Christopher Storer
159002,0,0,2013,Zachary Heinzerling
270221,232000,0,2013,Riccardo Paoletti
222724,0,0,2013,Daniel Farrands
158936,0,0,2013,James Franco
176124,1200000,2861020,2013,David Boyd
192133,0,97,2013,John Ridley
203321,0,0,2013,John McKay
229138,0,0,2013,Tobe Hooper
174366,0,0,2013,Linda Bloodworth-Thomason
215848,0,0,2013,Daniel Sánchez Arévalo
159140,0,0,2013,Alison Ellwood
185460,0,0,2013,Bobcat Goldthwait
191502,0,0,2013,Gus Holwerda
159370,0,0,2013,Kaleb Lechowski
246699,0,0,2013,Daniel Percival
97732,0,0,2013,Nate Meyer
191718,0,0,2013,Yann Gonzalez
